Column1,X,date,year,day,hhmmss,pixel_number,BH_Block,BH_Vine,BH_Leaf,round,E,A,Ci,gsw,Fv.Fm,Leaf_wp_bar,Stem_wp_bar,Leak,wrong_vine,Tleaf,leaf_temp_C
2101,1051,7/12/2019,2019,193,11:26:29 AM,23,B3_R1,4,3,3,0.002376686,10.18318059,133.462419,0.066219734,0.760068969,NA,NA,NA,NA,38.80532258,NA
2103,1052,7/12/2019,2019,193,1:55:11 PM,23,B3_R1,4,3,4,0.000894435,3.515789608,87.57599995,0.019199778,0.760068969,NA,NA,NA,NA,42.87075806,NA
2105,1053,7/12/2019,2019,193,4:53:09 PM,23,B3_R1,4,3,5,0.000930187,2.003394905,219.6481656,0.020504084,0.822410922,NA,NA,NA,NA,42.97583871,NA
1432,716,NA,2019,248,NA,23,B2_R1,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2107,1054,7/12/2019,2019,193,7:20:33 PM,23,B3_R1,4,3,6,0.000342422,1.295227554,198.7127438,0.011118939,0.760068969,NA,NA,NA,NA,36.53709355,NA
1434,717,NA,2019,248,NA,23,B2_R1,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2109,1055,7/12/2019,2019,193,8:58:22 AM,23,B3_R1,5,3,2,0.004638765,13.59595397,290.1648465,0.241507066,0.760068969,NA,NA,NA,NA,30.36367742,NA
1436,718,NA,2019,248,NA,23,B2_R1,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2111,1056,7/12/2019,2019,193,11:31:49 AM,23,B3_R1,5,3,3,0.005496534,15.72326622,230.9513356,0.172539243,0.760068969,NA,NA,NA,NA,37.74133871,NA
1438,719,NA,2019,248,NA,23,B2_R1,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2113,1057,7/12/2019,2019,193,2:00:29 PM,23,B3_R1,5,3,4,0.007513427,14.41498644,261.2848837,0.202148816,0.760068969,NA,NA,NA,NA,40.14085484,NA
1440,720,NA,2019,248,NA,23,B2_R1,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2115,1058,7/12/2019,2019,193,4:46:20 PM,23,B3_R1,5,3,5,0.005776899,13.17606527,226.3123629,0.14225875,0.822410922,NA,NA,NA,NA,41.96322581,NA
1442,721,NA,2019,206,NA,35,B2_R2,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2117,1059,7/12/2019,2019,193,7:26:02 PM,23,B3_R1,5,3,6,0.000916065,1.315073423,310.3012991,0.02941488,0.760068969,NA,NA,NA,NA,35.78402258,NA
1444,722,NA,2019,206,NA,35,B2_R2,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2131,1066,7/12/2019,2019,193,9:10:13 AM,78,B3_R2,2,3,2,0.002949917,12.44693672,246.3563727,0.14514024,0.760068969,NA,NA,NA,NA,30.53701935,NA
1446,723,NA,2019,206,NA,35,B2_R2,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2133,1067,7/12/2019,2019,193,11:48:00 AM,78,B3_R2,2,3,3,0.003018495,10.64266969,181.1951932,0.086240421,0.760068969,NA,NA,NA,NA,38.32132903,NA
1448,724,NA,2019,206,NA,35,B2_R2,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2135,1068,7/12/2019,2019,193,2:13:18 PM,78,B3_R2,2,3,4,0.00517356,13.71255441,199.7012388,0.127056817,0.760068969,NA,NA,NA,NA,42.18563871,NA
1450,725,NA,2019,206,NA,35,B2_R2,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2137,1069,7/12/2019,2019,193,5:21:08 PM,78,B3_R2,2,3,5,0.003978992,10.14213468,213.7900239,0.100208905,0.822410922,NA,NA,NA,NA,41.63935806,NA
2139,1070,7/12/2019,2019,193,7:38:15 PM,78,B3_R2,2,3,6,0.000854304,3.259045227,220.292628,0.031698517,0.760068969,NA,NA,NA,NA,34.80341935,NA
2149,1075,7/12/2019,2019,193,9:15:56 AM,78,B3_R2,3,3,2,0.006193638,16.94007933,295.6269209,0.337310586,0.760068969,NA,NA,NA,NA,30.54601613,NA
2151,1076,7/12/2019,2019,193,11:59:48 AM,78,B3_R2,3,3,3,0.007347879,18.54874328,245.2400272,0.227081975,0.760068969,NA,NA,NA,NA,38.4153871,NA
2153,1077,7/12/2019,2019,193,2:18:07 PM,78,B3_R2,3,3,4,0.006468672,14.52487258,233.8617896,0.164535572,0.760068969,NA,NA,NA,NA,41.77987097,NA
2155,1078,7/12/2019,2019,193,5:15:18 PM,78,B3_R2,3,3,5,0.006458053,14.17454882,244.8921075,0.174684584,0.822410922,NA,NA,NA,NA,41.31765161,NA
2157,1079,7/12/2019,2019,193,7:43:46 PM,78,B3_R2,3,3,6,0.000480214,2.402592965,159.8082226,0.017055157,0.760068969,NA,NA,NA,NA,34.99895484,NA
2165,1083,7/12/2019,2019,193,9:22:26 AM,78,B3_R2,6,3,2,0.004102694,14.66715563,261.4948285,0.195102981,0.760068969,NA,NA,NA,NA,31.53733871,NA
2167,1084,7/12/2019,2019,193,12:06:31 PM,78,B3_R2,6,3,3,0.004183943,10.94472439,225.7134748,0.115300603,0.760068969,NA,NA,NA,NA,39.43291935,NA
2169,1085,7/12/2019,2019,193,2:24:14 PM,78,B3_R2,6,3,4,0.005464767,13.11909207,219.8217493,0.138541963,0.760068969,NA,NA,NA,NA,41.93917419,NA
2171,1086,7/12/2019,2019,193,5:09:49 PM,78,B3_R2,6,3,5,0.001065135,2.221654837,249.6510243,0.027547176,0.822410922,NA,NA,NA,NA,41.61593871,NA
1462,731,NA,2019,213,NA,35,B2_R2,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2173,1087,7/12/2019,2019,193,7:52:06 PM,78,B3_R2,6,3,6,0.000347791,2.389373587,81.58240631,0.012591448,0.760068969,NA,NA,NA,NA,34.7062,NA
1464,732,NA,2019,213,NA,35,B2_R2,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2175,1088,7/12/2019,2019,193,9:32:11 AM,48,B3_R3,1,3,2,0.001049734,6.385829948,145.7040934,0.042596436,0.760068969,NA,NA,NA,NA,32.75127742,NA
1466,733,NA,2019,213,NA,35,B2_R2,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2177,1089,7/12/2019,2019,193,12:19:49 PM,48,B3_R3,1,3,3,0.003190904,9.964887901,199.1726903,0.088695456,0.760068969,NA,NA,NA,NA,39.20912581,NA
1468,734,NA,2019,213,NA,35,B2_R2,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2179,1090,7/12/2019,2019,193,2:34:52 PM,48,B3_R3,1,3,4,0.002654204,7.697318805,166.0249758,0.058390663,0.760068969,NA,NA,NA,NA,43.32723226,NA
1470,735,NA,2019,213,NA,35,B2_R2,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2181,1091,7/12/2019,2019,193,5:32:07 PM,48,B3_R3,1,3,5,0.002270215,5.643940005,222.1379513,0.057881834,0.822410922,NA,NA,NA,NA,41.15076129,NA
2183,1092,7/12/2019,2019,193,8:02:20 PM,48,B3_R3,1,3,6,0.000254398,1.748091886,87.82729159,0.009340453,0.760068969,NA,NA,NA,NA,34.32801613,NA
2199,1100,7/12/2019,2019,193,9:39:06 AM,48,B3_R3,3,3,2,0.001694302,8.522915916,191.9235232,0.070583662,0.760068969,NA,NA,NA,NA,32.7006,NA
2201,1101,7/12/2019,2019,193,11:26:40 AM,48,B3_R3,3,3,3,0.002077371,7.802146651,187.2711005,0.064111434,0.822410922,NA,NA,NA,NA,37.47312581,NA
2203,1102,7/12/2019,2019,193,12:25:45 PM,48,B3_R3,3,3,3,0.001921728,6.678996903,153.0978015,0.047342166,0.760068969,NA,NA,NA,NA,40.7797,NA
2205,1103,7/12/2019,2019,193,11:31:12 AM,48,B3_R3,3,3,3,0.002472796,10.46075897,155.1493468,0.074190225,0.822410922,NA,NA,NA,NA,38.02158065,NA
2207,1104,7/12/2019,2019,193,2:40:34 PM,48,B3_R3,3,3,4,-0.000395308,2.267368378,817.7063733,-0.00774976,0.760068969,NA,NA,NA,NA,44.47758065,NA
2209,1105,7/12/2019,2019,193,5:37:13 PM,48,B3_R3,3,3,5,0.001174452,2.24677684,247.9588086,0.027980556,0.822410922,NA,NA,NA,NA,41.72791935,NA
2211,1106,7/12/2019,2019,193,8:07:52 PM,48,B3_R3,3,3,6,0.000347592,1.947352701,148.1206221,0.013030176,0.760068969,NA,NA,NA,NA,33.99740645,NA
2213,1107,7/12/2019,2019,193,11:36:38 AM,48,B3_R3,5,3,3,0.003197774,10.78042234,185.5675192,0.089324179,0.822410922,NA,NA,NA,NA,38.90838065,NA
2221,1111,7/12/2019,2019,193,9:45:46 AM,48,B3_R3,6,3,2,0.005267427,16.3459767,278.9369651,0.258334216,0.760068969,NA,NA,NA,NA,31.75584839,NA
2223,1112,7/12/2019,2019,193,12:31:24 PM,48,B3_R3,6,3,3,0.004086726,11.92367757,201.1021514,0.108888071,0.760068969,NA,NA,NA,NA,40.00321935,NA
2225,1113,7/12/2019,2019,193,2:45:24 PM,48,B3_R3,6,3,4,0.004918661,12.97990334,188.2020863,0.112184104,0.760068969,NA,NA,NA,NA,43.64229032,NA
2227,1114,7/12/2019,2019,193,8:14:56 PM,48,B3_R3,6,3,6,0.0010886,4.990957845,199.3515761,0.042828593,0.760068969,NA,NA,NA,NA,33.36443548,NA
62,31,7/25/2019,2019,206,5:17:02 AM,34,B1_R2,2,1,1,0.000199771,-0.262614593,417.1829779,0.016461742,0.832194713,2.9,NA,No,No,NA,NA
63,32,7/25/2019,2019,206,8:38:33 AM,34,B1_R2,2,1,2,0.004002394,13.11042598,277.8092027,0.207177932,0.780944786,6.2,NA,No,No,NA,28.8
65,33,7/25/2019,2019,206,10:36:14 AM,34,B1_R2,2,1,3,0.007025581,19.0314419,237.3472563,0.21968797,0.828194567,13.6,NA,No,No,NA,28.8
67,34,7/25/2019,2019,206,10:59:28 AM,34,B1_R2,2,1,4,0.004851051,13.97867104,179.8966891,0.116251505,0.8031225,16.4,10.1,No,No,NA,35.2
69,35,7/25/2019,2019,206,4:27:54 PM,34,B1_R2,2,1,5,0.006215869,9.967190642,179.4745887,0.087926459,0.780944786,16.5,NA,No,No,NA,37.9
122,61,7/25/2019,2019,206,5:20:06 AM,34,B1_R2,3,1,1,0.000249141,-0.13846087,401.9758775,0.019984336,0.814767182,4.2,NA,No,No,NA,NA
124,62,7/25/2019,2019,206,8:32:43 AM,34,B1_R2,3,1,2,0.002445839,18.37813637,97.02986899,0.115085704,0.780944786,5.1,NA,No,No,NA,27.6
1492,746,NA,2019,248,NA,35,B2_R2,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
126,63,7/25/2019,2019,206,10:42:02 AM,34,B1_R2,3,1,3,0.007738278,18.38134343,249.874291,0.234327862,0.828194567,13.5,NA,No,No,NA,30.8
1494,747,NA,2019,248,NA,35,B2_R2,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
128,64,7/25/2019,2019,206,10:55:58 AM,34,B1_R2,3,1,4,0.003529045,11.89342912,151.9367411,0.083598636,0.8031225,14.5,9.9,No,No,NA,36.6
1496,748,NA,2019,248,NA,35,B2_R2,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
129,65,7/25/2019,2019,206,4:25:32 PM,34,B1_R2,3,1,5,0.005621361,8.559498761,191.7809483,0.08063049,0.780944786,16,NA,No,No,NA,37.2
1498,749,NA,2019,248,NA,35,B2_R2,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
301,151,7/25/2019,2019,206,5:23:42 AM,34,B1_R2,6,1,1,0.00025281,-0.374043637,421.0426376,0.020037676,0.768451822,2.4,NA,Yes,No,NA,NA
1500,750,NA,2019,248,NA,35,B2_R2,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
303,152,7/25/2019,2019,206,8:26:26 AM,34,B1_R2,6,1,2,0.004143139,16.14804522,255.600712,0.220227924,0.780944786,3.9,NA,Yes,No,NA,24.6
305,153,7/25/2019,2019,206,10:48:48 AM,34,B1_R2,6,1,3,0.013935377,27.00452917,285.0110558,0.487827773,0.828194567,9.9,NA,Yes,No,NA,27.8
307,154,7/25/2019,2019,206,10:50:29 AM,34,B1_R2,6,1,4,0.014367365,20.67143451,310.2104884,0.528285293,0.8031225,14.5,7.8,Yes,No,NA,34.6
309,155,7/25/2019,2019,206,4:23:26 PM,34,B1_R2,6,1,5,0.016694591,20.63703354,268.5355067,0.348348031,0.780944786,17,NA,Yes,No,NA,32.1
362,181,7/25/2019,2019,206,5:51:16 AM,55,B1_R3,1,1,1,0.000166646,-0.286314326,426.8359325,0.012823561,0.808676302,4.6,NA,No,No,NA,NA
363,182,7/25/2019,2019,206,1:28:13 PM,55,B1_R3,1,1,2,0.00282396,10.56328825,269.2390566,0.149869427,0.8031225,7,NA,No,No,NA,24.1
365,183,7/25/2019,2019,206,10:48:16 AM,55,B1_R3,1,1,3,0.004477041,12.24165763,238.4409705,0.140820774,0.780944786,13.5,NA,No,No,NA,30
367,184,7/25/2019,2019,206,1:28:14 PM,55,B1_R3,1,1,4,0.005044416,8.316446061,246.0531891,0.105636343,0.828194567,15.3,14.2,No,No,NA,37
369,185,7/25/2019,2019,206,2:47:27 PM,55,B1_R3,1,1,5,0.005603456,9.792391228,209.9846153,0.099669265,0.8031225,16,NA,No,No,NA,36.3
542,271,7/25/2019,2019,206,5:54:35 AM,55,B1_R3,4,1,1,6.35e-05,-0.306975186,491.70505,0.004863172,0.82205989,4.5,NA,No,No,NA,NA
543,272,7/25/2019,2019,206,1:34:12 PM,55,B1_R3,4,1,2,0.002738631,10.10577662,258.8525081,0.130853761,0.8031225,8,NA,No,No,NA,25.1
1512,756,NA,2019,209,NA,35,B2_R2,2,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
545,273,7/25/2019,2019,206,10:41:46 AM,55,B1_R3,4,1,3,0.004327592,10.53731736,240.6615409,0.126738064,0.780944786,13.8,NA,No,No,NA,34.5
1514,757,NA,2019,209,NA,35,B2_R2,2,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
547,274,7/25/2019,2019,206,1:24:49 PM,55,B1_R3,4,1,4,0.002801454,4.510946954,238.6967315,0.054244468,0.828194567,15.4,13.8,No,No,NA,41
1516,758,NA,2019,209,NA,35,B2_R2,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
549,275,7/25/2019,2019,206,2:43:43 PM,55,B1_R3,4,1,5,0.003344816,4.950041848,239.1076607,0.061263757,0.8031225,20,NA,No,No,NA,35.6
1518,759,NA,2019,209,NA,35,B2_R2,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
601,301,7/25/2019,2019,206,5:58:19 AM,55,B1_R3,5,1,1,5.57e-05,-0.366493253,529.4495538,0.004210953,0.828194567,3.5,NA,No,No,NA,NA
1520,760,NA,2019,209,NA,35,B2_R2,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
604,302,7/25/2019,2019,206,1:38:32 PM,55,B1_R3,5,1,2,0.003281402,11.42863074,259.8431675,0.151082061,0.8031225,7.4,NA,No,No,NA,26.7
605,303,7/25/2019,2019,206,10:34:43 AM,55,B1_R3,5,1,3,0.003053323,13.43742394,157.3827735,0.097810125,0.780944786,13.4,NA,No,No,NA,34.1
607,304,7/25/2019,2019,206,1:20:08 PM,55,B1_R3,5,1,4,0.004487554,6.422015422,252.9564654,0.087529444,0.828194567,14.9,NA,No,No,NA,40
609,305,7/25/2019,2019,206,2:40:04 PM,55,B1_R3,5,1,5,0.00360334,5.749221668,245.8649499,0.072957324,0.8031225,18,NA,No,No,NA,37.5
782,391,7/25/2019,2019,206,5:36:41 AM,67,B1_R4,2,1,1,0.000166473,1.375709186,194.5421936,0.011638846,0.795397125,2.1,NA,No,No,NA,NA
784,392,7/25/2019,2019,206,8:46:27 AM,67,B1_R4,2,1,2,0.003293801,10.37186257,269.2435742,0.145973975,0.828194567,7.1,NA,No,No,NA,26.6
786,393,7/25/2019,2019,206,8:21:21 AM,67,B1_R4,2,1,3,0.003057145,10.19537097,200.2260468,0.091024905,0.8031225,13.4,NA,No,No,NA,30.4
788,394,7/25/2019,2019,206,1:12:45 PM,67,B1_R4,2,1,4,0.004094817,6.206215546,210.7065442,0.064588697,0.780944786,15.2,10.2,No,No,NA,38.2
790,395,7/25/2019,2019,206,4:41:22 PM,67,B1_R4,2,1,5,0.002094143,2.173630751,268.0310021,0.035074126,0.828194567,18,NA,No,No,NA,39.3
842,421,7/25/2019,2019,206,5:30:47 AM,67,B1_R4,3,1,1,0.000107505,-0.803342466,559.4523874,0.007584295,0.820155477,2.3,NA,No,No,NA,NA
844,422,7/25/2019,2019,206,8:52:34 AM,67,B1_R4,3,1,2,0.005311167,13.20309363,297.8604832,0.24973765,0.828194567,7.5,NA,No,No,NA,27.5
1532,766,NA,2019,227,NA,35,B2_R2,2,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
846,423,7/25/2019,2019,206,8:26:15 AM,67,B1_R4,3,1,3,0.004651964,17.45048961,185.212614,0.145031484,0.8031225,14,NA,No,No,NA,31.2
1534,767,NA,2019,227,NA,35,B2_R2,2,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
847,424,7/25/2019,2019,206,1:07:19 PM,67,B1_R4,3,1,4,0.004412334,7.026845984,209.7425872,0.071989867,0.780944786,14.2,11.2,No,No,NA,37.6
1536,768,NA,2019,227,NA,35,B2_R2,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
849,425,7/25/2019,2019,206,4:49:44 PM,67,B1_R4,3,1,5,0.005313758,5.964954856,270.6926818,0.097274719,0.828194567,16.5,NA,No,No,NA,33.5
1538,769,NA,2019,227,NA,35,B2_R2,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
962,481,7/25/2019,2019,206,5:25:17 AM,67,B1_R4,5,1,1,2.79e-06,4.769083694,-38810.23201,0.000192412,0.725027676,2.4,NA,No,No,NA,NA
1540,770,NA,2019,227,NA,35,B2_R2,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
964,482,7/25/2019,2019,206,8:59:40 AM,67,B1_R4,5,1,2,0.005439771,13.65034073,291.8816865,0.241953765,0.828194567,8,NA,No,No,NA,26.2
1542,771,NA,2019,232,NA,35,B2_R2,2,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
966,483,7/25/2019,2019,206,8:34:43 AM,67,B1_R4,5,1,3,0.004186501,13.25299384,207.0110085,0.123857656,0.8031225,7.1,NA,No,No,NA,29.6
1544,772,NA,2019,232,NA,35,B2_R2,2,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
968,484,7/25/2019,2019,206,1:01:05 PM,67,B1_R4,5,1,4,0.004303153,7.593185213,203.5616631,0.07426588,0.780944786,14.8,11.5,No,No,NA,38.2
1546,773,NA,2019,232,NA,35,B2_R2,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
969,485,7/25/2019,2019,206,4:59:14 PM,67,B1_R4,5,1,5,0.003497224,4.497100913,257.861852,0.064169723,0.828194567,18.5,NA,No,No,NA,39
1548,774,NA,2019,232,NA,35,B2_R2,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1082,541,7/25/2019,2019,206,5:51:43 AM,23,B2_R1,1,1,1,0.000239796,0.495463736,353.4942119,0.02119997,0.8031225,3.3,NA,No,No,NA,NA
1550,775,NA,2019,232,NA,35,B2_R2,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1084,542,7/25/2019,2019,206,8:57:03 AM,23,B2_R1,1,1,2,0.005587667,15.34036923,283.6636561,0.279601651,0.780944786,6.4,NA,No,No,NA,28.4
1086,543,7/25/2019,2019,206,10:15:14 AM,23,B2_R1,1,1,3,0.006775692,15.7483442,252.2085357,0.204251088,0.828194567,11.1,NA,No,No,NA,30.2
1088,544,7/25/2019,2019,206,11:17:05 AM,23,B2_R1,1,1,4,0.005445026,13.03056915,213.1853999,0.131861156,0.8031225,7.5,9.5,No,No,NA,41.4
1090,545,7/25/2019,2019,206,4:11:50 PM,23,B2_R1,1,1,5,0.002953328,2.299755962,250.458423,0.035130557,0.780944786,17,NA,No,No,NA,38
1201,601,7/25/2019,2019,206,5:48:52 AM,23,B2_R1,3,1,1,0.000129652,1.357030585,176.7067058,0.010182297,0.821113136,1.6,NA,No,No,NA,NA
1203,602,7/25/2019,2019,206,8:51:50 AM,23,B2_R1,3,1,2,0.004882934,12.63053497,290.6820529,0.227553623,0.780944786,6.1,NA,No,No,NA,26.8
1205,603,7/25/2019,2019,206,10:21:51 AM,23,B2_R1,3,1,3,0.009910508,20.85735945,267.6261716,0.311548536,0.828194567,11.3,NA,No,No,NA,29.8
1207,604,7/25/2019,2019,206,11:11:11 AM,23,B2_R1,3,1,4,0.00615436,12.6356185,243.3873344,0.155736234,0.8031225,10.2,9.9,No,No,NA,35.6
1210,605,7/25/2019,2019,206,4:09:31 PM,23,B2_R1,3,1,5,0.008379345,11.78406077,216.1267902,0.130280721,0.780944786,15.5,NA,No,No,NA,35
1322,661,7/25/2019,2019,206,5:44:57 AM,23,B2_R1,5,1,1,0.000203251,0.689374831,321.6029904,0.016323495,0.797689446,2.5,NA,No,No,NA,NA
1324,662,7/25/2019,2019,206,8:46:37 AM,23,B2_R1,5,1,2,0.006186223,14.3847049,306.9182145,0.313348668,0.780944786,6,NA,No,No,NA,25.5
1326,663,7/25/2019,2019,206,10:27:35 AM,23,B2_R1,5,1,3,0.009739854,22.03991635,273.3607751,0.341566855,0.828194567,9.8,NA,No,No,NA,30
1328,664,7/25/2019,2019,206,11:05:36 AM,23,B2_R1,5,1,4,0.011251499,18.60220578,285.2633547,0.342999824,0.8031225,15.8,6.5,No,No,NA,33.4
1330,665,7/25/2019,2019,206,4:05:43 PM,23,B2_R1,5,1,5,0.01195785,18.2215613,231.324853,0.210195092,0.780944786,17.5,NA,No,No,NA,32.4
1502,751,7/25/2019,2019,206,5:21:35 AM,35,B2_R2,2,1,1,0.000113204,0.329343079,328.3085024,0.008507124,0.780953154,3.9,NA,No,No,NA,NA
1504,752,7/25/2019,2019,206,1:56:37 PM,35,B2_R2,2,1,2,0.002783826,11.44608601,226.5158082,0.120418926,0.8031225,8.2,NA,No,No,NA,27
1506,753,7/25/2019,2019,206,11:09:13 AM,35,B2_R2,2,1,3,0.008671625,18.85834511,262.8438285,0.280199022,0.780944786,11.7,NA,No,No,NA,32.8
1508,754,7/25/2019,2019,206,12:17:43 PM,35,B2_R2,2,1,4,0.011735801,19.26249218,289.17775,0.366880286,0.828194567,14.5,9.6,No,No,NA,32.5
1510,755,7/25/2019,2019,206,3:12:27 PM,35,B2_R2,2,1,5,0.004238931,6.188790631,248.9041645,0.081760949,0.8031225,13.5,NA,No,No,NA,37.5
1562,781,7/25/2019,2019,206,5:27:13 AM,35,B2_R2,3,1,1,7.11e-05,-0.554645291,564.3213561,0.005069791,0.791601103,2.3,NA,No,No,NA,NA
1564,782,7/25/2019,2019,206,1:51:31 PM,35,B2_R2,3,1,2,0.00651111,14.57215805,323.289301,0.418892917,0.8031225,7.5,NA,No,No,NA,26.6
1572,786,NA,2019,209,NA,35,B2_R2,3,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1566,783,7/25/2019,2019,206,11:02:58 AM,35,B2_R2,3,1,3,0.008212705,17.65021017,273.5229977,0.280643889,0.780944786,13.1,NA,No,No,NA,30.5
1574,787,NA,2019,209,NA,35,B2_R2,3,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1568,784,7/25/2019,2019,206,12:27:05 PM,35,B2_R2,3,1,4,0.008929268,17.5280278,250.6620102,0.229234506,0.828194567,15.2,9,No,No,NA,33.5
1576,788,NA,2019,209,NA,35,B2_R2,3,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1570,785,7/25/2019,2019,206,3:09:01 PM,35,B2_R2,3,1,5,0.007564453,14.14357162,232.6212557,0.163649981,0.8031225,15.6,NA,No,No,NA,55.7
1578,789,NA,2019,209,NA,35,B2_R2,3,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1682,841,7/25/2019,2019,206,5:31:20 AM,35,B2_R2,5,1,1,8.52e-05,-0.560718055,528.8774528,0.00647841,0.79537764,2.1,NA,No,No,NA,NA
1580,790,NA,2019,209,NA,35,B2_R2,3,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1684,842,7/25/2019,2019,206,1:46:00 PM,35,B2_R2,5,1,2,0.004663795,12.15285281,311.5394991,0.275119003,0.8031225,8.1,NA,No,No,NA,25.4
1686,843,7/25/2019,2019,206,10:56:34 AM,35,B2_R2,5,1,3,0.007954074,21.3269248,244.2265978,0.289139765,0.780944786,11.5,NA,No,No,NA,30.6
1688,844,7/25/2019,2019,206,12:35:20 PM,35,B2_R2,5,1,4,0.008749772,15.52567687,268.1981744,0.234292159,0.828194567,13.9,10.6,No,No,NA,35.8
1690,845,7/25/2019,2019,206,3:05:56 PM,35,B2_R2,5,1,5,0.006719534,9.974666107,271.2493842,0.156590585,0.8031225,16,NA,No,No,NA,32.1
1862,931,7/25/2019,2019,206,5:49:58 AM,48,B2_R3,2,1,1,7.82e-05,-0.66617451,575.5767391,0.005520059,0.823619613,3.2,NA,No,No,NA,NA
1864,932,7/25/2019,2019,206,8:25:09 AM,48,B2_R3,2,1,2,0.002584949,10.90381347,232.3755483,0.115583694,0.828194567,6.6,NA,No,No,NA,24.9
1866,933,7/25/2019,2019,206,8:57:38 AM,48,B2_R3,2,1,3,0.00460914,12.43960171,225.7535141,0.133941068,0.8031225,14.2,NA,No,No,NA,33.4
1868,934,7/25/2019,2019,206,12:52:36 PM,48,B2_R3,2,1,4,0.008261223,15.41659686,219.5790505,0.172603093,0.780944786,15.1,10.5,No,No,NA,35.3
1870,935,7/25/2019,2019,206,4:14:12 PM,48,B2_R3,2,1,5,0.005543385,8.590608931,245.7875879,0.110116374,0.828194567,8.5,NA,No,No,NA,35.7
1982,991,7/25/2019,2019,206,5:47:05 AM,48,B2_R3,4,1,1,0.000188475,0.557080633,322.2117948,0.013353326,0.804771395,2.2,NA,No,No,NA,NA
1984,992,7/25/2019,2019,206,8:32:46 AM,48,B2_R3,4,1,2,0.00214174,9.432368766,229.4770743,0.096998289,0.828194567,5.5,NA,No,No,NA,25
1592,796,NA,2019,227,NA,35,B2_R2,3,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1986,993,7/25/2019,2019,206,8:51:45 AM,48,B2_R3,4,1,3,0.006959697,18.07502272,230.7456259,0.202930998,0.8031225,13,NA,No,No,NA,30
1594,797,NA,2019,227,NA,35,B2_R2,3,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1988,994,7/25/2019,2019,206,12:46:04 PM,48,B2_R3,4,1,4,0.008805006,17.2339862,223.6293136,0.197417886,0.780944786,15.5,11.5,No,No,NA,35.5
1596,798,NA,2019,227,NA,35,B2_R2,3,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1990,995,7/25/2019,2019,206,4:17:22 PM,48,B2_R3,4,1,5,0.00399011,8.077678709,198.8790495,0.074948039,0.828194567,9.5,NA,No,No,NA,34.5
1598,799,NA,2019,227,NA,35,B2_R2,3,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
