"","X.1","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"977",1758,879,"07-28-2019",2019,209,"13:18:39",35,"B2_R2",6,1,"4",0.014982479,18.98681591,280.8002782,0.475456301,-2.468867793,40.21863333,41.93738333,3.344558606,50.58412364,-16.7,-11.2,"No","No",2,2,"32.7"
"978",1759,880,"07-12-2019",2019,193,"14:11:55",78,"B3_R2",2,2,"4",-0.000568076,0.673581858,456.2054868,-0.012148994,0.760068969,42.72842903,42.36995484,4.393060943,49.63390046,NA,NA,NA,NA,2,4,NA
"979",1760,880,"07-28-2019",2019,209,"16:12:15",35,"B2_R2",6,1,"5",0.012319262,3.228651881,326.9192953,0.201237657,0.791868226,48.78260323,49.54210323,5.906534166,47.60514637,-11.7,NA,"No","No",2,2,"35.7"
"980",1761,881,"07-12-2019",2019,193,"17:19:54",78,"B3_R2",2,2,"5",0.001873795,4.692991675,209.9110039,0.04472601,0.822410922,41.9011129,42.18166452,4.00242283,50.44270074,NA,NA,NA,NA,2,4,NA
"981",1763,882,"07-12-2019",2019,193,"19:36:42",78,"B3_R2",2,2,"6",0.000414528,1.758263268,194.1706517,0.014796059,0.760068969,35.13482581,35.94256129,2.699555097,50.27130005,NA,NA,NA,NA,2,4,NA
"982",1765,883,"07-01-2019",2019,182,"12:03:59",78,"B3_R2",3,2,"2",0.004446557,13.22658256,251.5713053,0.16448002,0.776632986,35.26295806,35.80409355,2.722060449,50.95993704,NA,NA,NA,NA,2,4,NA
"983",1767,884,"07-01-2019",2019,182,"15:18:39",78,"B3_R2",3,2,"3",0.004948619,15.87782891,213.6453731,0.15542834,0.776632986,37.7689871,38.45955806,3.174210866,49.8203317,NA,NA,NA,NA,2,4,NA
"984",1769,885,"07-01-2019",2019,182,"18:19:06",78,"B3_R2",3,2,"4",0.001318012,6.620681185,150.1426286,0.045180805,0.776632986,35.09813226,35.46309355,2.850680604,48.80989106,NA,NA,NA,NA,2,4,NA
"985",1771,886,"07-01-2019",2019,182,"19:27:59",78,"B3_R2",3,2,"5",0.000654735,4.160346884,158.822304,0.029206251,0.776632986,31.21785,31.62267,2.199724857,50.66264587,NA,NA,NA,NA,2,4,NA
"986",1772,886,"08-15-2019",2019,227,"5:38:29",35,"B2_R2",6,1,"1",0.001303279,2.809498051,313.536188,0.06433585,0.809468604,25.49670968,26.66574194,2.033159897,35.38704301,-2.5,NA,"No","No",2,2,NA
"987",1773,887,"07-12-2019",2019,193,"9:14:13",78,"B3_R2",3,2,"2",0.003425597,12.87715484,257.7649692,0.166569935,0.760068969,30.79455161,31.79425484,2.087349902,50.24517542,NA,NA,NA,NA,2,4,NA
"988",1774,887,"08-15-2019",2019,227,"08:07:23",35,"B2_R2",6,1,"2",0.003721377,14.01691328,270.9028818,0.20019534,0.906757924,28.87472903,29.43617097,1.911808466,50.45343261,-5,NA,"No","No",2,2,"25"
"989",1775,888,"07-12-2019",2019,193,"11:52:20",78,"B3_R2",3,2,"3",0.007094069,18.69628561,242.8582504,0.227789601,0.760068969,37.86088065,38.60921935,3.1463979,50.30134997,NA,NA,NA,NA,2,4,NA
"990",1776,888,"08-15-2019",2019,227,"10:39:45",35,"B2_R2",6,1,"3",0.008341178,15.36222008,270.0242292,0.284317898,0.804241053,37.29530968,38.15466129,3.01879421,50.47347736,-8.7,NA,"No","No",2,2,"32.2"
"991",1777,889,"07-12-2019",2019,193,"14:16:38",78,"B3_R2",3,2,"4",0.006851515,15.61238045,236.6405925,0.180232226,0.760068969,41.45435161,42.45365806,3.749146811,50.46270897,NA,NA,NA,NA,2,4,NA
"992",1778,889,"08-15-2019",2019,227,"13:06:44",35,"B2_R2",6,1,"4",0.012664771,20.6310641,277.6713697,0.352142391,0.906757924,42.08955806,43.60119032,3.693707977,51.18695303,-18.5,-6.2,"No","No",2,2,"34.1"
"993",1779,890,"07-12-2019",2019,193,"17:14:11",78,"B3_R2",3,2,"5",0.004343213,10.52973578,213.7841141,0.105268687,0.822410922,42.19879032,42.52443548,3.994029431,51.17019647,NA,NA,NA,NA,2,4,NA
"994",1780,890,"08-15-2019",2019,227,"16:11:31",35,"B2_R2",6,1,"5",0.012387239,12.15730944,280.2919076,0.276907103,0.804241053,45.58920323,47.34736774,4.44679187,50.50052812,-9.8,NA,"No","No",2,2,"34.3"
"995",1781,891,"07-12-2019",2019,193,"19:42:08",78,"B3_R2",3,2,"6",0.000707493,3.010142021,195.17857,0.025397358,0.760068969,34.88796774,35.55603871,2.693415642,50.13200003,NA,NA,NA,NA,2,4,NA
"996",1782,891,"08-20-2019",2019,232,"5:06:18",35,"B2_R2",6,1,"1",0.013045136,-0.83350672,391.2924474,3.208172406,0.756043873,19.72519677,23.44674194,0.70675595,55.23957601,-0.6,NA,"No","No",2,2,NA
"997",1783,892,"07-01-2019",2019,182,"11:56:53",78,"B3_R2",5,2,"2",0.004459891,15.91236386,225.8020181,0.172635525,0.776632986,34.6008871,35.18088387,2.610053599,51.08803141,NA,NA,NA,NA,2,4,NA
"998",1784,892,"08-20-2019",2019,232,"8:10:10",35,"B2_R2",6,1,"2",0.002678428,12.88094904,270.7693654,0.204166664,0.814224199,22.35357059,22.4766,1.367663029,49.18705334,-6.2,NA,"No","No",2,2,"18.6"
"999",1785,893,"07-01-2019",2019,182,"15:12:14",78,"B3_R2",5,2,"3",0.004069782,14.02364342,195.8224655,0.122909008,0.776632986,37.83892258,38.10580645,3.276468797,49.62877285,NA,NA,NA,NA,2,4,NA
"1000",1786,893,"08-20-2019",2019,232,"10:33:23",35,"B2_R2",6,1,"3",0.007829867,21.43163367,286.9621812,0.50503751,0.820766037,28.67202903,29.54187419,1.707198705,53.95382776,-5.6,NA,"No","No",2,2,"24.7"
"1001",1787,894,"07-01-2019",2019,182,"18:24:21",78,"B3_R2",5,2,"4",0.001337501,6.221039834,176.9838811,0.047841479,0.776632986,34.5316,34.88803548,2.736764802,49.28770134,NA,NA,NA,NA,2,4,NA
"1002",1788,894,"08-20-2019",2019,232,"12:37:39",35,"B2_R2",6,1,"4",0.009200987,20.87590069,270.7885593,0.413844822,0.814224199,32.88487097,33.66458387,2.384432525,50.25091701,-14.2,-5.5,"No","No",2,2,"27.5"
"1003",1789,895,"07-12-2019",2019,193,"9:20:28",78,"B3_R2",6,2,"2",0.001977768,9.030560494,212.7328763,0.083914212,0.760068969,32.11573871,32.57073226,2.34092742,49.99523173,NA,NA,NA,NA,2,4,NA
"1004",1790,895,"08-20-2019",2019,232,"16:05:45",35,"B2_R2",6,1,"5",0.011492075,19.72090733,271.6030885,0.408949948,0.820766037,37.94825,39.593325,2.961574775,50.68939747,-8.9,NA,"No","No",2,2,"30.2"
"1005",1791,896,"07-12-2019",2019,193,"12:03:56",78,"B3_R2",6,2,"3",0.003375505,9.543880161,209.3529457,0.090568432,0.760068969,39.51091935,39.45272581,3.631993026,49.86555997,NA,NA,NA,NA,2,4,NA
"1006",1793,897,"07-12-2019",2019,193,"14:22:52",78,"B3_R2",6,2,"4",0.005475652,11.34883068,248.9501451,0.144124288,0.760068969,41.75395484,42.80393548,3.709799723,51.48756347,NA,NA,NA,NA,2,4,NA
"1007",1795,898,"07-12-2019",2019,193,"17:08:28",78,"B3_R2",6,2,"5",0.002925389,5.849340933,251.1688814,0.074257044,0.822410922,41.8350129,42.97322258,3.788293426,50.53047262,NA,NA,NA,NA,2,4,NA
"1008",1797,899,"07-12-2019",2019,193,"19:50:18",78,"B3_R2",6,2,"6",0.000464338,1.872452422,204.4619851,0.016670047,0.760068969,34.74993871,35.4606129,2.688851537,49.73673845,NA,NA,NA,NA,2,4,NA
"1009",1799,900,"07-12-2019",2019,193,"9:29:41",48,"B3_R3",1,2,"2",0.001810212,9.002973862,202.6140516,0.079350437,0.760068969,32.14452258,33.07959355,2.261758697,50.29857285,NA,NA,NA,NA,2,1,NA
"1010",1801,901,"07-12-2019",2019,193,"12:17:55",48,"B3_R3",1,2,"3",0.003136948,10.50804941,199.9726167,0.093420542,0.760068969,38.45328387,39.31829032,3.280780857,49.550124,NA,NA,NA,NA,2,1,NA
"1011",1803,902,"07-12-2019",2019,193,"14:33:19",48,"B3_R3",1,2,"4",0.003374746,9.619749107,175.0394979,0.076746527,0.760068969,43.09381613,43.27833548,4.208904168,51.29321118,NA,NA,NA,NA,2,1,NA
"1012",1805,903,"07-12-2019",2019,193,"17:30:49",48,"B3_R3",1,2,"5",0.002049792,4.926661856,217.5370179,0.04918147,0.822410922,41.72235806,41.69481935,3.988388086,50.97789574,NA,NA,NA,NA,2,1,NA
"1013",1807,904,"07-12-2019",2019,193,"20:00:39",48,"B3_R3",1,2,"6",0.000349646,1.92662287,148.4552358,0.012913278,0.760068969,34.32085484,34.93408065,2.613524565,50.21262287,NA,NA,NA,NA,2,1,NA
"1014",1809,905,"07-01-2019",2019,182,"11:51:22",48,"B3_R3",2,2,"2",0.004156711,14.47917339,223.6038603,0.166040347,0.774975295,34.38522581,35.44586774,2.51727103,50.8111177,NA,NA,NA,NA,2,1,NA
"1015",1811,906,"07-01-2019",2019,182,"15:00:06",48,"B3_R3",2,2,"3",0.00280711,8.615302428,215.872079,0.089488261,0.774975295,37.11897097,37.45962581,3.073452895,50.62013959,NA,NA,NA,NA,2,1,NA
"1016",1812,906,"07-28-2019",2019,209,"06:00:49",48,"B2_R3",1,1,"1",0.000269949,-0.321204574,417.8333174,0.019245698,0.819979055,23.64770645,24.62789677,1.389734379,49.59913752,-1.4,NA,"No","No",2,3,NA
"1017",1813,907,"07-01-2019",2019,182,"17:43:52",48,"B3_R3",2,2,"4",0.000972797,4.355488185,156.322071,0.03122954,0.774975295,36.35032759,36.36734828,3.012970447,50.43586533,NA,NA,NA,NA,2,1,NA
"1018",1814,907,"07-28-2019",2019,209,"9:09:00",48,"B2_R3",1,1,"2",0.006946622,14.37761624,291.122135,0.319641699,-2.468867793,34.22883871,35.84859355,2.267541455,53.11537841,-12.4,NA,"No","No",2,3,"28.3"
"1019",1815,908,"07-01-2019",2019,182,"11:57:44",48,"B3_R3",3,2,"2",0.001595096,7.190807388,167.8382455,0.055451629,0.774975295,35.62428387,36.17954839,2.810759219,50.36262269,NA,NA,NA,NA,2,1,NA
"1020",1816,908,"07-28-2019",2019,209,"12:07:38",48,"B2_R3",1,1,"3",0.013315091,12.10936571,307.3387014,0.398900433,0.791868226,42.82682258,44.48481935,3.442412348,55.05200356,-12.5,NA,"No","No",2,3,"31.9"
"1021",1817,909,"07-01-2019",2019,182,"15:06:54",48,"B3_R3",3,2,"3",0.001870847,6.533153482,181.3351594,0.054487164,0.774975295,38.05819355,37.91328387,3.32903829,50.54685204,NA,NA,NA,NA,2,1,NA
"1022",1818,909,"07-28-2019",2019,209,"13:58:06",48,"B2_R3",1,1,"4",0.011140436,10.74061821,279.1327967,0.235164183,-2.468867793,45.59818333,46.12205,4.675635925,51.55748721,-16.6,-12.6,"No","No",2,3,"35.5"
"1023",1819,910,"07-01-2019",2019,182,"17:50:18",48,"B3_R3",3,2,"4",0.001427488,5.964855334,178.8919526,0.04823785,0.774975295,36.20056897,36.65555517,2.873607711,51.09354135,NA,NA,NA,NA,2,1,NA
"1024",1820,910,"07-28-2019",2019,209,"17:21:25",48,"B2_R3",1,1,"5",0.007593849,9.093299111,273.7573861,0.171810625,0.791868226,44.08995161,45.0597,4.309919695,50.52961341,-10.5,NA,"No","No",2,3,"37.1"
"1025",1821,911,"07-01-2019",2019,182,"19:25:26",48,"B3_R3",3,2,"5",0.000702973,0.618294864,350.71059,0.029351993,0.774975295,32.14007419,32.64159355,2.337513908,49.99861814,NA,NA,NA,NA,2,1,NA
"1026",1823,912,"07-12-2019",2019,193,"9:37:06",48,"B3_R3",3,2,"2",0.000367056,1.995357481,168.5454697,0.01456268,0.760068969,32.94402258,33.3925129,2.456620126,49.94803944,NA,NA,NA,NA,2,1,NA
"1027",1825,913,"07-12-2019",2019,193,"12:24:23",48,"B3_R3",3,2,"3",0.00145048,5.478612907,126.5284647,0.034503188,0.760068969,40.8401,40.34854516,4.025938863,49.34566799,NA,NA,NA,NA,2,1,NA
"1028",1827,914,"07-12-2019",2019,193,"14:38:28",48,"B3_R3",3,2,"4",0.001796234,7.173958275,78.4178763,0.038182569,0.760068969,43.93186452,43.86185806,4.448553279,51.4090918,NA,NA,NA,NA,2,1,NA
"1029",1829,915,"07-12-2019",2019,193,"17:35:21",48,"B3_R3",3,2,"5",0.001751425,4.331689038,207.4881125,0.041158917,0.822410922,41.8537871,41.64603226,4.063460662,50.88001182,NA,NA,NA,NA,2,1,NA
"1030",1831,916,"07-12-2019",2019,193,"20:06:03",48,"B3_R3",3,2,"6",0.000558031,2.937564173,165.8246283,0.021289057,0.760068969,33.93683226,34.66877742,2.537259531,50.25529648,NA,NA,NA,NA,2,1,NA
"1031",1832,916,"08-15-2019",2019,227,"6:30:11",48,"B2_R3",1,1,"1",0.000534184,-0.427114976,408.3942796,0.041539914,0.81384579,22.47969677,23.49343871,1.286005653,49.78003365,-1.4,NA,"No","No",2,3,NA
"1032",1833,917,"07-01-2019",2019,182,"12:02:45",48,"B3_R3",6,2,"2",0.000956613,3.598832543,157.6229657,0.026114416,0.774975295,37.3774129,36.77421935,3.545074563,46.42006812,NA,NA,NA,NA,2,1,NA
"1033",1834,917,"08-15-2019",2019,227,"10:02:32",48,"B2_R3",1,1,"2",0.008546071,16.00915996,295.3207935,0.311036941,0.906757924,36.80304194,38.34755806,2.846417447,49.98743739,-11.5,NA,"No","No",2,3,"31"
"1034",1835,918,"07-01-2019",2019,182,"15:14:04",48,"B3_R3",6,2,"3",0.001640482,6.156487274,179.6035703,0.050502242,0.774975295,37.23234194,37.62923548,3.152824602,49.54196067,NA,NA,NA,NA,2,1,NA
"1035",1836,918,"08-15-2019",2019,227,"11:47:20",48,"B2_R3",1,1,"3",0.013180185,18.21450129,273.3939317,0.392573397,0.804241053,41.15277419,42.7153,3.492699953,51.28916456,-12,NA,"No","No",2,3,"32"
"1036",1837,919,"07-01-2019",2019,182,"17:56:13",48,"B3_R3",6,2,"4",0.002473667,8.213919656,208.1897668,0.080473232,0.774975295,36.70644483,36.85681034,3.004787216,51.14908108,NA,NA,NA,NA,2,1,NA
"1037",1838,919,"08-15-2019",2019,227,"14:20:29",48,"B2_R3",1,1,"4",0.008802407,17.36234593,220.795708,0.188978403,0.906757924,44.72660323,45.42669032,4.567203436,50.10079291,-14.9,-10.2,"No","No",2,3,"35.8"
"1038",1839,920,"07-12-2019",2019,193,"9:43:49",48,"B3_R3",6,2,"2",0.002013651,10.12683681,197.1463972,0.088325622,0.760068969,32.55760645,33.44315161,2.262054944,51.47091876,NA,NA,NA,NA,2,1,NA
"1039",1840,920,"08-15-2019",2019,227,"17:18:33",48,"B2_R3",1,1,"5",0.010927131,14.9958274,259.4437867,0.264829152,0.804241053,43.86591935,45.08398387,4.117242586,51.35784547,-10.5,NA,"No","No",2,3,"32.6"
"1040",1841,921,"07-12-2019",2019,193,"12:29:44",48,"B3_R3",6,2,"3",0.002863421,9.71299896,172.2607713,0.075422083,0.760068969,40.08184839,40.14953226,3.676226798,50.44645218,NA,NA,NA,NA,2,1,NA
"1041",1842,921,"08-20-2019",2019,232,"6:15:14",48,"B2_R3",1,1,"1",0.006186932,-0.599694422,396.6354622,2.697342404,0.818014189,15.52840968,19.12935806,0.37328911,62.84950285,-1.9,NA,"No","No",2,3,NA
"1042",1843,922,"07-12-2019",2019,193,"14:44:05",48,"B3_R3",6,2,"4",0.001700989,6.049624175,114.713621,0.036629241,0.760068969,43.76820645,44.06175161,4.39119358,50.66119605,NA,NA,NA,NA,2,1,NA
"1043",1844,922,"08-20-2019",2019,232,"9:33:41",48,"B2_R3",1,1,"2",0.006194807,15.1522191,299.1893962,0.372389545,0.814224199,28.73870588,30.02724118,1.783171897,51.04592901,-8.7,NA,"No","No",2,3,"23.6"
"1044",1845,923,"07-12-2019",2019,193,"17:41:12",48,"B3_R3",6,2,"5",0.001296628,2.67793832,242.498734,0.031592544,0.822410922,41.5386129,41.39139677,3.912147021,51.77421541,NA,NA,NA,NA,2,1,NA
"1045",1846,923,"08-20-2019",2019,232,"11:30:48",48,"B2_R3",1,1,"3",0.008007731,19.39927761,276.937438,0.395765113,0.820766037,32.06002903,33.47883226,2.161711123,50.67063343,-8.4,NA,"No","No",2,3,"26.6"
"1046",1847,924,"07-12-2019",2019,193,"20:12:58",48,"B3_R3",6,2,"6",0.000193753,1.039340798,166.7224577,0.007542855,0.760068969,33.42364839,34.11662258,2.480873791,50.07090585,NA,NA,NA,NA,2,1,NA
"1047",1848,924,"08-20-2019",2019,232,"13:52:40",48,"B2_R3",1,1,"4",0.008487065,19.3657482,280.7598175,0.418266016,0.814224199,35.7209871,36.52182258,2.155199298,60.60785432,-13.1,-7,"No","No",2,3,"29"
"1048",1849,925,"07-12-2019",2019,193,"8:55:25",35,"B1_R1",1,3,"2",0.000733544,4.396529224,201.9696787,0.037579477,0.822410922,28.58254194,29.55051935,1.93441298,47.96187112,NA,NA,NA,NA,2,2,NA
"1049",1850,925,"08-20-2019",2019,232,"17:05:26",48,"B2_R3",1,1,"5",0.007189019,18.07997264,237.9925189,0.24904941,0.820766037,36.5312,37.296025,2.947889704,49.9017374,-10.7,NA,"No","No",2,3,"27"
"1050",1851,926,"07-12-2019",2019,193,"12:06:13",35,"B1_R1",1,3,"3",0.005243093,13.34871751,248.9958597,0.165223951,0.822410922,37.00967742,38.39736129,3.181491906,45.96775216,NA,NA,NA,NA,2,2,NA
"1051",1853,927,"07-12-2019",2019,193,"17:26:00",35,"B1_R1",1,3,"5",0.001227843,4.280093523,157.390465,0.030599075,0.760068969,41.62948065,42.63862581,3.807878819,50.15988979,NA,NA,NA,NA,2,2,NA
"1052",1855,928,"07-12-2019",2019,193,"19:37:56",35,"B1_R1",1,3,"6",0.000340316,4.670849363,1.221811806,0.01936514,0.822410922,34.87115484,35.38815484,1.693610398,67.83291768,NA,NA,NA,NA,2,2,NA
"1053",1857,929,"07-01-2019",2019,182,"10:36:00",35,"B1_R1",2,3,"2",0.003535488,11.46492352,272.4669229,0.186045721,0.774975295,31.8302871,34.06282258,1.92924595,52.2246223,NA,NA,NA,NA,2,2,NA
"1054",1859,930,"07-01-2019",2019,182,"14:14:17",35,"B1_R1",2,3,"3",0.005046363,12.60261677,238.2934241,0.162109,0.774975295,37.77166774,38.90950968,3.097458354,49.7373317,NA,NA,NA,NA,2,2,NA
"1055",1861,931,"07-01-2019",2019,182,"16:54:51",35,"B1_R1",2,3,"4",0.002303029,8.256103172,192.9482653,0.074023097,0.774975295,36.56065517,36.47746207,3.040230688,50.83863528,NA,NA,NA,NA,2,2,NA
"1056",1862,931,"07-25-2019",2019,206,"05:49:58",48,"B2_R3",2,1,"1",7.81669e-05,-0.66617451,575.5767391,0.005520059,0.823619613,23.43114839,24.10957097,1.398019632,49.62709732,-3.2,NA,"No","No",2,3,NA
"1057",1863,932,"07-05-2019",2019,186,"12:55:40",35,"B1_R1",3,3,"midday",0.006618244,18.31348711,235.7102336,0.207004865,0.816962262,38.17175806,38.97665484,3.227128696,49.76423565,NA,NA,NA,NA,2,2,NA
"1058",1864,932,"07-25-2019",2019,206,"08:25:09",48,"B2_R3",2,1,"2",0.002584949,10.90381347,232.3755483,0.115583694,0.828194567,31.73148387,32.55646129,2.237824032,50.02813645,-6.6,NA,"No","No",2,3,"24.9"
"1059",1865,933,"07-01-2019",2019,182,"10:40:39",35,"B1_R1",4,3,"2",0.00454697,15.75002354,224.6829951,0.184008914,0.774975295,33.82709355,34.51312581,2.500338724,50.77170308,NA,NA,NA,NA,2,2,NA
"1060",1866,933,"07-25-2019",2019,206,"10:57:38",48,"B2_R3",2,1,"3",0.00460914,12.43960171,225.7535141,0.133941068,0.8031225,38.80572581,38.7009129,3.407019793,51.29194966,-14.2,NA,"No","No",2,3,"33.4"
"1061",1867,934,"07-01-2019",2019,182,"14:28:21",35,"B1_R1",4,3,"3",0.003053906,9.947355666,190.0147242,0.089941508,0.774975295,38.51997742,39.02329032,3.314937796,50.20631973,NA,NA,NA,NA,2,2,NA
"1062",1868,934,"07-25-2019",2019,206,"12:52:36",48,"B2_R3",2,1,"4",0.008261223,15.41659686,219.5790676,0.172603093,0.780944786,44.49312258,45.34322258,4.681878773,47.9848556,-15.1,-10.5,"No","No",2,3,"35.3"
"1063",1869,935,"07-01-2019",2019,182,"16:41:25",35,"B1_R1",4,3,"4",0.000775903,5.831286665,-12.02450385,0.023729384,0.774975295,37.46587586,37.75602414,3.148120462,50.51726466,NA,NA,NA,NA,2,2,NA
"1064",1870,935,"07-25-2019",2019,206,"16:14:12",48,"B2_R3",2,1,"5",0.005543385,8.590608931,245.7875879,0.110116374,0.828194567,45.64555625,46.3142375,4.818473038,49.90280857,-8.5,NA,"No","No",2,3,"35.7"
"1065",1871,936,"07-01-2019",2019,182,"18:59:00",35,"B1_R1",4,3,"5",0.000805914,4.222313572,183.4024448,0.03395148,0.774975295,32.83842258,33.80565484,2.314442749,50.93272391,NA,NA,NA,NA,2,2,NA
"1066",1873,937,"07-05-2019",2019,186,"13:01:03",35,"B1_R1",4,3,"midday",0.003006384,9.530966494,205.5291515,0.087431686,0.816962262,38.73901613,39.05217742,3.370377241,50.49666899,NA,NA,NA,NA,2,2,NA
"1067",1875,938,"07-12-2019",2019,193,"9:00:14",35,"B1_R1",4,3,"2",0.00283142,12.89152118,269.9137735,0.178411195,0.822410922,27.94603548,29.80346774,1.625747838,51.20767408,NA,NA,NA,NA,2,2,NA
"1068",1877,939,"07-12-2019",2019,193,"12:12:17",35,"B1_R1",4,3,"3",0.002624451,9.130277391,178.8203938,0.072666325,0.822410922,38.9795,38.72542903,3.522565873,50.49948842,NA,NA,NA,NA,2,2,NA
"1069",1879,940,"07-12-2019",2019,193,"14:33:47",35,"B1_R1",4,3,"4",0.002190649,7.386872423,131.9605061,0.048500413,0.822410922,42.76420968,42.63237097,4.318748419,50.01558974,NA,NA,NA,NA,2,2,NA
"1070",1881,941,"07-12-2019",2019,193,"17:31:21",35,"B1_R1",4,3,"5",0.004303484,9.783813601,229.7577701,0.107479064,0.760068969,41.88249355,42.37892258,3.867446043,51.43176899,NA,NA,NA,NA,2,2,NA
"1071",1882,941,"08-01-2019",2019,213,"05:52:11",48,"B2_R3",2,1,"1",0.000249122,-0.188116278,405.6997651,0.02520174,0.864976204,18.24731613,19.65384516,0.98771051,48.58979666,-3.2,NA,"No","No",2,3,NA
"1072",1883,942,"07-12-2019",2019,193,"19:43:11",35,"B1_R1",4,3,"6",0.000320369,1.709757741,188.1243939,0.013693724,0.822410922,33.24134516,35.13967742,2.27009321,50.08477583,NA,NA,NA,NA,2,2,NA
"1073",1884,942,"08-01-2019",2019,213,"8:31:18",48,"B2_R3",2,1,"2",0.00385731,14.95618625,269.3704999,0.246107074,-0.882032144,27.01250645,28.15756129,1.634588457,50.84293235,-6.3,NA,"No","No",2,3,"26.4"
"1074",1885,943,"07-05-2019",2019,186,"13:05:52",35,"B1_R1",5,3,"midday",0.010128736,18.44113481,295.7706751,0.362435628,0.816962262,37.57153548,38.9370129,2.923918344,51.12665196,NA,NA,NA,NA,2,2,NA
"1075",1886,943,"08-01-2019",2019,213,"11:34:21",48,"B2_R3",2,1,"3",0.008420733,15.86805338,282.6024831,0.337670127,0.844341626,35.23562581,36.69742581,2.60959537,50.1958969,-9.6,NA,"No","No",2,3,"30.2"
"1076",1887,944,"07-01-2019",2019,182,"10:45:21",35,"B1_R1",6,3,"2",0.005431458,16.50373263,240.1140637,0.220642602,0.774975295,34.0574,34.86283226,2.510642533,50.83299401,NA,NA,NA,NA,2,2,NA
"1077",1888,944,"08-01-2019",2019,213,"13:14:24",48,"B2_R3",2,1,"4",0.01055736,20.40087691,269.3804057,0.403625635,-0.882032144,36.6649129,37.76673548,2.767109473,52.07760649,-11,-8.5,"No","No",2,3,"26.1"
"1078",1889,945,"07-01-2019",2019,182,"14:19:05",35,"B1_R1",6,3,"3",0.002923752,9.909479704,187.6460943,0.088213608,0.774975295,37.90064839,39.01919355,3.241340034,48.05551355,NA,NA,NA,NA,2,2,NA
"1079",1890,945,"08-01-2019",2019,213,"17:17:02",48,"B2_R3",2,1,"5",0.007931197,18.84417078,252.8186149,0.299692544,0.844341626,37.33442903,38.01647419,2.721366008,55.52144279,-10.5,NA,"No","No",2,3,"30.7"
"1080",1891,946,"07-01-2019",2019,182,"17:00:56",35,"B1_R1",6,3,"4",0.004335348,11.946306,248.723169,0.162886461,0.774975295,35.90217931,36.61058621,2.656396165,53.14834575,NA,NA,NA,NA,2,2,NA
"1081",1893,947,"07-12-2019",2019,193,"9:04:42",35,"B1_R1",6,3,"2",0.002843932,12.61492954,269.7417798,0.175357817,0.822410922,28.04249677,30.15753548,1.660264094,49.8699815,NA,NA,NA,NA,2,2,NA
"1082",1895,948,"07-12-2019",2019,193,"12:17:18",35,"B1_R1",6,3,"3",0.007351308,18.93274694,249.0580788,0.235015936,0.822410922,37.71042903,38.56470968,3.178594008,49.17037296,NA,NA,NA,NA,2,2,NA
"1083",1897,949,"07-12-2019",2019,193,"14:27:12",35,"B1_R1",6,3,"4",0.005141382,10.66396374,264.5141261,0.150026353,0.822410922,40.53787097,42.41142581,3.374366404,50.51189289,NA,NA,NA,NA,2,2,NA
"1084",1899,950,"07-12-2019",2019,193,"17:36:12",35,"B1_R1",6,3,"5",0.007017436,14.98689471,252.8637598,0.19756117,0.760068969,40.77281613,42.04699677,3.515010649,50.94793402,NA,NA,NA,NA,2,2,NA
"1085",1901,951,"07-12-2019",2019,193,"19:47:26",35,"B1_R1",6,3,"6",0.00079754,3.669809285,187.837522,0.029672509,0.822410922,34.35416129,34.85442581,2.613985775,50.60662392,NA,NA,NA,NA,2,2,NA
"1086",1903,952,"07-01-2019",2019,182,"10:12:10",45,"B1_R2",1,3,"2",0.003316402,12.44836488,240.7235095,0.156027418,0.774975295,31.78449677,33.02787742,2.14553682,50.82207475,NA,NA,NA,NA,3,1,NA
"1087",1905,953,"07-01-2019",2019,182,"13:54:56",45,"B1_R2",1,3,"3",0.00227265,8.19278327,171.0231761,0.065803056,0.774975295,38.43316452,38.82937419,3.356150749,49.68122959,NA,NA,NA,NA,3,1,NA
"1088",1907,954,"07-01-2019",2019,182,"17:07:35",45,"B1_R2",1,3,"4",0.001642559,6.292098183,185.661564,0.053076569,0.774975295,36.44688966,36.42392414,3.009412494,50.86653324,NA,NA,NA,NA,3,1,NA
"1089",1909,955,"07-12-2019",2019,193,"9:18:01",45,"B1_R2",1,3,"2",0.001488624,8.703462056,189.6109323,0.071681755,0.822410922,29.96215484,30.8471,2.069549769,48.78245153,NA,NA,NA,NA,3,1,NA
