Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
166,Lodi West,San Joaquin Valley,7/5/2002,186,6.22, ,0, ,340, ,1.4, ,30.4, ,10.9, ,20.7, ,94, ,37, ,59, ,12.3, ,1.1, ,93.8, ,22.6, 
166,Lodi West,San Joaquin Valley,7/6/2002,187,6.44, ,0, ,343, ,1.4, ,31.7, ,11.8, ,21.6, ,84, ,32, ,53, ,11.7, ,1.2, ,101.6, ,22.5, 
166,Lodi West,San Joaquin Valley,7/7/2002,188,6.53, ,0, ,342, ,1.4, ,28.5, ,12, ,21, ,82, ,40, ,58, ,12.3, ,1.7, ,149, ,22.3, 
166,Lodi West,San Joaquin Valley,7/8/2002,189,6.59, ,0, ,353, ,1.4, ,32.9, ,11.8, ,22.8, ,93, ,18, ,50, ,11.9, ,1.2, ,104.6, ,22.2, 
166,Lodi West,San Joaquin Valley,7/9/2002,190,6.71, ,0, ,347, ,1.6, ,37.6, ,13.3, ,26.3, ,84, ,26, ,46, ,13.7, ,0.8,Y,66.2,Y,22.1, 
166,Lodi West,San Joaquin Valley,7/10/2002,191,6.81, ,0, ,343, ,1.8, ,39,Y,14.8, ,27.1, ,87, ,27, ,49, ,15.4, ,0.9,Y,78,Y,24.6, 
166,Lodi West,San Joaquin Valley,7/11/2002,192,5.77, ,0, ,298, ,1.6, ,35, ,16.3, ,25.7, ,82, ,32, ,50, ,14.4, ,1,Y,83.5,Y,25.2,Y
166,Lodi West,San Joaquin Valley,7/12/2002,193,6.1, ,0, ,302, ,1.5, ,34.6, ,16.8, ,25.4, ,83, ,32, ,47, ,13.4, ,1.1, ,96, ,25.9,Y
166,Lodi West,San Joaquin Valley,7/13/2002,194,6.53, ,0, ,323, ,1.5, ,33.1, ,17.4, ,24.7, ,75, ,32, ,49, ,13.1, ,1.4, ,122.4, ,26.1,Y
166,Lodi West,San Joaquin Valley,7/14/2002,195,6.26, ,0, ,340, ,1.5, ,30.8, ,13.9, ,22, ,89, ,36, ,58, ,13.3, ,1.1, ,96.2, ,25.4,Y
166,Lodi West,San Joaquin Valley,7/15/2002,196,5.38, ,0, ,313, ,1.4, ,28.2, ,12.3, ,19.4, ,87, ,40, ,63, ,12.2, ,1.2, ,105.1, ,24.8, 
166,Lodi West,San Joaquin Valley,7/16/2002,197,5.8, ,0, ,345, ,1.4, ,28.3, ,10, ,19, ,95, ,38, ,65, ,12.3, ,1.2, ,106.4, ,24.2, 
166,Lodi West,San Joaquin Valley,7/17/2002,198,5.85, ,0, ,336, ,1.5, ,29.3, ,11.8, ,19.8, ,95, ,38, ,65, ,13.1, ,1.1, ,98.2, ,24, 
166,Lodi West,San Joaquin Valley,7/18/2002,199,5.83, ,0, ,340, ,1.5, ,29.7, ,10.4, ,19.9, ,96, ,42, ,66, ,13.5, ,1,Y,85,Y,23.8, 
166,Lodi West,San Joaquin Valley,7/19/2002,200,6.06, ,0, ,336, ,1.6, ,33, ,11.4, ,22.3, ,95, ,31, ,60, ,14.2, ,0.9,Y,77.8,Y,23.7, 
166,Lodi West,San Joaquin Valley,7/20/2002,201,6.35, ,0, ,334, ,1.6, ,33.8, ,13, ,22.7, ,93, ,30, ,58, ,13.9, ,1.3, ,111.5, ,23.9, 
166,Lodi West,San Joaquin Valley,7/21/2002,202,5.32, ,0, ,306, ,1.5, ,25.1, ,14.3, ,18.7, ,89, ,49, ,69, ,13, ,2.1, ,178.6, ,23.6, 
166,Lodi West,San Joaquin Valley,7/22/2002,203,5.7, ,0, ,331, ,1.5, ,26.7, ,14, ,19.3, ,89, ,45, ,67, ,12.9, ,1.7, ,151, ,23.2, 
166,Lodi West,San Joaquin Valley,7/23/2002,204,5.74, ,0, ,333, ,1.4, ,26.8, ,13.8, ,19.6, ,85, ,42, ,62, ,12.2, ,1.5, ,132.2, ,23.1, 
166,Lodi West,San Joaquin Valley,7/24/2002,205,5.89, ,0, ,335, ,1.4, ,30, ,10.1, ,20.1, ,94, ,33, ,60, ,12, ,1.2, ,104.3, ,22.9, 
166,Lodi West,San Joaquin Valley,7/25/2002,206,5.87, ,0, ,336, ,1.4, ,30.4, ,8.4, ,19.3, ,96, ,29, ,61, ,11.6, ,1.2, ,101.8, ,22.6, 
166,Lodi West,San Joaquin Valley,7/26/2002,207,5.89, ,0, ,331, ,1.5, ,32.3, ,10.2, ,21, ,95, ,32, ,61, ,13.2, ,1,Y,88.8,Y,22.4, 
166,Lodi West,San Joaquin Valley,7/27/2002,208,5.59, ,0, ,308, ,1.7, ,31.5, ,13.2, ,21.2, ,92, ,41, ,66, ,14.6, ,1.1, ,98.9, ,22.6, 
166,Lodi West,San Joaquin Valley,7/28/2002,209,5.56, ,0, ,312, ,1.6, ,27.4, ,14.9, ,19.6, ,88, ,50, ,69, ,13.8, ,1.9, ,166.8, ,22.7, 
166,Lodi West,San Joaquin Valley,7/29/2002,210,5.21, ,0, ,297, ,1.6, ,28.4, ,13.6, ,19.8, ,89, ,48, ,69, ,13.9, ,1.5, ,126.7, ,22.6, 
166,Lodi West,San Joaquin Valley,7/30/2002,211,5.26, ,0, ,298, ,1.6, ,31.9, ,13.5, ,20.8, ,91, ,42, ,66, ,14.2, ,1.1, ,98.7, ,22.6, 
166,Lodi West,San Joaquin Valley,7/31/2002,212,5.63, ,0, ,313, ,1.5, ,30.4, ,13.6, ,20.6, ,92, ,35, ,61, ,13, ,1.3, ,110, ,22.7, 
166,Lodi West,San Joaquin Valley,8/1/2002,213,5.56, ,0, ,314, ,1.8, ,30.4, ,13, ,20.8, ,95, ,49, ,73, ,15.8, ,1.4, ,121.9, ,23.3, 
166,Lodi West,San Joaquin Valley,8/2/2002,214,5.42, ,0, ,314, ,1.7, ,27.8, ,14.8, ,19.9, ,94, ,51, ,74, ,15.2, ,1.7, ,145.9, ,23.5, 
166,Lodi West,San Joaquin Valley,8/3/2002,215,4.9, ,0, ,299, ,1.6, ,23.9,Y,12, ,17.7, ,95, ,61, ,79, ,14, ,1.5, ,128, ,22.7, 
166,Lodi West,San Joaquin Valley,8/4/2002,216,5.16, ,0, ,317, ,1.3, ,26.3, ,8.4, ,17.3, ,97, ,37, ,68, ,11.3, ,0.9, ,81.5, ,22, 
166,Lodi West,San Joaquin Valley,8/5/2002,217,5.56, ,0, ,305, ,1.3, ,28.6, ,10.7, ,19.7, ,95, ,29, ,57, ,10.8, ,1.3, ,108, ,21.9, 
166,Lodi West,San Joaquin Valley,8/6/2002,218,5.38, ,0, ,318, ,1.2, ,27.7, ,9.1, ,18.7, ,91, ,33, ,58, ,10.1, ,1, ,84.8, ,21.7, 
166,Lodi West,San Joaquin Valley,8/7/2002,219,5.6, ,0, ,314, ,1.3, ,30.7, ,8.6, ,20.1, ,95, ,24, ,54, ,10.4, ,0.8,Y,72.8,Y,21.5, 
166,Lodi West,San Joaquin Valley,8/8/2002,220,5.73, ,0, ,311, ,1.3, ,33.4, ,9.2, ,22.6, ,88, ,27, ,47, ,10.8, ,0.7,Y,61.3,Y,21.6, 
166,Lodi West,San Joaquin Valley,8/9/2002,221,5.71,R,0, ,295, ,1.5, ,36.6, ,12, ,24, ,88, ,27, ,49, ,12.8, ,0.7,Y,58.6,Y,21.9, 
166,Lodi West,San Joaquin Valley,8/10/2002,222,5.95, ,0, ,301, ,1.4, ,36.6, ,13.1, ,25.3, ,77, ,24, ,42, ,11.5, ,0.9,Y,74.9,Y,22.2, 
166,Lodi West,San Joaquin Valley,8/11/2002,223,5.92, ,0, ,303, ,1.3, ,34.7, ,12.7, ,23.7, ,78, ,26, ,46, ,11.3, ,1, ,84.2, ,22.3, 
166,Lodi West,San Joaquin Valley,8/12/2002,224,5.61, ,0, ,304, ,1.5, ,35.1, ,11.4, ,22.4, ,86, ,30, ,57, ,13.3, ,0.8,Y,72.6,Y,22.2, 
166,Lodi West,San Joaquin Valley,8/13/2002,225,5.32, ,0, ,289, ,1.6, ,33, ,13.3, ,22.2, ,93, ,37, ,61, ,14.3, ,0.9, ,81.9, ,22.1, 
166,Lodi West,San Joaquin Valley,8/14/2002,226,5.22, ,0, ,287, ,1.6, ,31.5, ,13.7, ,21.1, ,91, ,38, ,64, ,14.1, ,1, ,87.9, ,22.3, 
166,Lodi West,San Joaquin Valley,8/15/2002,227,5.04, ,0, ,281, ,1.7, ,32.1, ,12, ,21.1, ,95, ,40, ,66, ,14.5, ,1, ,85.7, ,22.1, 
166,Lodi West,San Joaquin Valley,8/16/2002,228,4.92, ,0, ,278, ,1.6, ,30.5, ,13.9, ,20.3, ,94, ,44, ,69, ,14.5, ,1.3, ,112.4, ,22.2, 
166,Lodi West,San Joaquin Valley,8/17/2002,229,4.86, ,0, ,274, ,1.5, ,28.3, ,12.6, ,19, ,93, ,39, ,66, ,12.5, ,1.3, ,114.9, ,22, 
166,Lodi West,San Joaquin Valley,8/18/2002,230,4.97, ,0, ,285, ,1.5, ,29.8, ,9.3, ,19, ,96, ,41, ,68, ,12.8, ,1, ,89, ,21.6, 
166,Lodi West,San Joaquin Valley,8/19/2002,231,4.62, ,0, ,282, ,1.3, ,23.9,Y,8.2, ,15.9, ,97, ,49, ,74, ,11.3, ,1.2, ,99.9, ,21.2, 
166,Lodi West,San Joaquin Valley,8/20/2002,232,4.99, ,0, ,282, ,1.3, ,28.9, ,8.6, ,18.1, ,97, ,30, ,63, ,11, ,1, ,89, ,20.8, 
166,Lodi West,San Joaquin Valley,8/21/2002,233,4.95, ,0, ,280, ,1.3, ,29.8, ,8, ,18.7, ,96, ,33, ,62, ,11.3, ,1, ,87.1, ,20.5, 
166,Lodi West,San Joaquin Valley,8/22/2002,234,4.65, ,0, ,280, ,1.3, ,25.3, ,8.8, ,16.7, ,96, ,45, ,70, ,11.2, ,1.1, ,94.8, ,20.5, 
166,Lodi West,San Joaquin Valley,8/23/2002,235,4.51, ,0, ,282, ,1.4, ,24.9, ,9.8, ,16.6, ,96, ,45, ,72, ,11.5, ,1.1, ,93.6, ,20.5, 
166,Lodi West,San Joaquin Valley,8/24/2002,236,4.64, ,0, ,282, ,1.4, ,28.2, ,7, ,17.2, ,97, ,38, ,70, ,11.6, ,0.9, ,81.2, ,20.4, 
166,Lodi West,San Joaquin Valley,8/25/2002,237,4.88, ,0, ,283, ,1.4, ,29.9, ,7.7, ,18.7, ,96, ,34, ,65, ,11.9, ,0.9, ,80.7, ,20.6, 
166,Lodi West,San Joaquin Valley,8/26/2002,238,5.19, ,0, ,271, ,1.5, ,33.7, ,10.8, ,21.8, ,91, ,28, ,56, ,12.6, ,1, ,90, ,20.7, 
166,Lodi West,San Joaquin Valley,8/27/2002,239,5.45, ,0, ,271, ,1.4, ,35, ,12.3, ,24.2, ,83, ,22, ,45, ,11.6, ,1.1, ,94.2, ,20.9, 
166,Lodi West,San Joaquin Valley,8/28/2002,240,5.03, ,0, ,267, ,1.5, ,32.6, ,13.5, ,21.2, ,89, ,34, ,59, ,12.9, ,1.3, ,108.3, ,21.1, 
166,Lodi West,San Joaquin Valley,8/29/2002,241,4.47, ,0, ,266, ,1.6, ,27.1, ,12.9, ,18.7, ,93, ,48, ,73, ,13.6, ,1.3, ,114.5, ,21, 
166,Lodi West,San Joaquin Valley,8/30/2002,242,4.51, ,0, ,265, ,1.6, ,29.9, ,13.2, ,20.2, ,94, ,39, ,67, ,13.8, ,1, ,86.4, ,21.1, 
166,Lodi West,San Joaquin Valley,8/31/2002,243,4.78, ,0, ,268, ,1.6, ,33.9, ,11.1, ,22, ,95, ,29, ,59, ,13.7, ,0.7,Y,59.2,Y,21.4, 
166,Lodi West,San Joaquin Valley,9/1/2002,244,5.16, ,0, ,269, ,1.5, ,36.1, ,12.5, ,24.4, ,93, ,24, ,50, ,13.4, ,0.8, ,67.5, ,21.6, 
166,Lodi West,San Joaquin Valley,9/2/2002,245,5.33, ,0, ,267, ,1.4, ,36.6, ,12, ,24.9, ,85, ,25, ,45, ,12.2, ,0.9, ,80.4, ,21.8, 
166,Lodi West,San Joaquin Valley,9/3/2002,246,4.95, ,0, ,268, ,1.4, ,33, ,12.3, ,22.2, ,81, ,29, ,52, ,11.9, ,0.9, ,79.1, ,21.8, 
166,Lodi West,San Joaquin Valley,9/4/2002,247,4.43, ,0, ,240, ,1.2, ,29.2, ,12.1, ,20.3, ,81, ,26, ,49, ,9.4, ,1, ,82.9, ,21.7, 
166,Lodi West,San Joaquin Valley,9/5/2002,248,4.34, ,0, ,247, ,1, ,26.1, ,10.9, ,18, ,87, ,23, ,50, ,7.5, ,1.2, ,106.7, ,20.9, 
166,Lodi West,San Joaquin Valley,9/6/2002,249,4.54, ,0, ,267, ,1.1, ,23.7, ,10.6, ,16.9, ,88, ,33, ,59, ,8.9, ,1.5, ,126.7, ,20.3, 
166,Lodi West,San Joaquin Valley,9/7/2002,250,4.25, ,0, ,263, ,1.2, ,24.8, ,7.5, ,16.1, ,95, ,28, ,63, ,9.1, ,1, ,87.8, ,19.9, 
166,Lodi West,San Joaquin Valley,9/8/2002,251,4.49, ,0, ,261, ,1.1, ,28.6, ,6.3, ,18.2, ,96, ,25, ,53, ,8.5, ,0.9, ,75, ,19.7, 
166,Lodi West,San Joaquin Valley,9/9/2002,252,4.52, ,0, ,259, ,1.2, ,31.7, ,7.8, ,20.2, ,90, ,24, ,49, ,9.2, ,0.7, ,61.9, ,19.8, 
166,Lodi West,San Joaquin Valley,9/10/2002,253,4.6, ,0, ,256, ,1.2, ,33.6, ,9.8, ,21.6, ,90, ,23, ,48, ,10.1, ,0.7,Y,61.7,Y,20, 
166,Lodi West,San Joaquin Valley,9/11/2002,254,4.65, ,0, ,250, ,1.2, ,34, ,11.5, ,22.2, ,79, ,21, ,45, ,9.8, ,0.9, ,80.4, ,20.2, 
166,Lodi West,San Joaquin Valley,9/12/2002,255,4.57, ,0, ,249, ,1.2, ,30.9, ,9.9, ,20.9, ,86, ,23, ,48, ,9.6, ,1.1, ,95.1, ,20.3, 
166,Lodi West,San Joaquin Valley,9/13/2002,256,4.29, ,0, ,247, ,1.3, ,31, ,9.2, ,18.9, ,96, ,25, ,58, ,10.5, ,1, ,84.7, ,20.1, 
166,Lodi West,San Joaquin Valley,9/14/2002,257,4.07, ,0, ,232, ,1.3, ,31.4, ,8.3, ,19.5, ,97, ,25, ,57, ,10.7, ,0.8, ,68.9, ,19.9, 
166,Lodi West,San Joaquin Valley,9/15/2002,258,3.87, ,0, ,223, ,1.4, ,25.7, ,12, ,18.5, ,86, ,46, ,65, ,11.8, ,1.5, ,129.7, ,19.9, 
166,Lodi West,San Joaquin Valley,9/16/2002,259,3.84, ,0, ,239, ,1.4, ,27.4, ,8.6, ,18, ,96, ,38, ,68, ,12.1, ,0.9, ,79.9, ,19.7, 
166,Lodi West,San Joaquin Valley,9/17/2002,260,3.97, ,0, ,232, ,1.5, ,29.4, ,10.6, ,19.6, ,95, ,36, ,64, ,12.6, ,1, ,83.7, ,19.7, 
166,Lodi West,San Joaquin Valley,9/18/2002,261,4.39, ,0, ,233, ,1.4, ,32.2, ,13.2, ,21.7, ,92, ,28, ,54, ,11.9, ,1.2, ,103.2, ,19.4, 
166,Lodi West,San Joaquin Valley,9/19/2002,262,4.03, ,0, ,233, ,1.4, ,34.1, ,11.4, ,22.3, ,90, ,21, ,52, ,11.9, ,0.6,Y,50.3,Y,19.9, 
166,Lodi West,San Joaquin Valley,9/20/2002,263,4.29,R,0, ,233, ,1.3, ,34.6, ,10.9, ,22.9, ,92, ,22, ,46, ,10.8, ,0.8, ,65.4, ,20, 
166,Lodi West,San Joaquin Valley,9/21/2002,264,4.23, ,0, ,233, ,1.3, ,33.6, ,11.1, ,22.1, ,87, ,27, ,49, ,10.8, ,0.9, ,75.6, ,20, 
166,Lodi West,San Joaquin Valley,9/22/2002,265,4.18, ,0, ,231, ,1.4, ,34.5, ,10.5, ,22.1, ,91, ,27, ,52, ,11.9, ,0.8, ,69.5, ,20, 
166,Lodi West,San Joaquin Valley,9/23/2002,266,4.19, ,0, ,231, ,1.4, ,35.6, ,11.1, ,22.1, ,89, ,23, ,52, ,11.7, ,0.7,Y,61,Y,20.1, 
166,Lodi West,San Joaquin Valley,9/24/2002,267,4.15,R,0, ,233, ,1.2, ,34.8, ,8.7, ,21.5, ,90, ,22, ,48, ,10.1, ,0.7,Y,60.3,Y,19.9, 
166,Lodi West,San Joaquin Valley,9/25/2002,268,4.17, ,0, ,229, ,1.2, ,33.8, ,9.5, ,21.2, ,88, ,23, ,49, ,10.2, ,1, ,86.1, ,19.8, 
166,Lodi West,San Joaquin Valley,9/26/2002,269,3.73, ,0, ,225, ,1.3, ,26.7, ,9.6, ,17.6, ,93, ,42, ,66, ,11.2, ,1.4, ,125.2, ,19.6, 
166,Lodi West,San Joaquin Valley,9/27/2002,270,1.8, ,0, ,130, ,1.4, ,21.1,Y,10.8, ,16.1, ,93, ,58, ,75, ,11.7, ,1, ,86.9, ,19.5, 
166,Lodi West,San Joaquin Valley,9/28/2002,271,1.24, ,0, ,102, ,1.4, ,22.1,Y,9.3, ,15.6, ,96, ,51, ,76, ,11.5, ,0.6,Y,54.5,Y,19.3, 
166,Lodi West,San Joaquin Valley,9/29/2002,272,3.18, ,0, ,200, ,1.3, ,24.5, ,10.2, ,17, ,91, ,43, ,69, ,11.2, ,1.2, ,105.3, ,19.1, 
166,Lodi West,San Joaquin Valley,9/30/2002,273,2.89, ,0, ,203, ,1.2, ,23.1, ,6.2, ,14.6, ,97, ,47, ,74, ,10.1, ,0.8, ,68, ,18.7, 
166,Lodi West,San Joaquin Valley,10/1/2002,274,4.37, ,0, ,210, ,0.7, ,22.9, ,9.5, ,16.6, ,91, ,22, ,37, ,1.8, ,2.2, ,190, ,18.2, 
166,Lodi West,San Joaquin Valley,10/2/2002,275,4.24, ,0, ,220, ,0.6, ,23.8, ,8.7, ,16.1, ,55, ,17, ,32, ,-0.6, ,1.8, ,158.7, ,17.6, 
166,Lodi West,San Joaquin Valley,10/3/2002,276,3.47, ,0, ,214, ,0.7, ,27.4, ,2.2, ,15.6, ,85, ,15, ,41, ,2.5, ,0.7, ,56.2, ,17.1, 
166,Lodi West,San Joaquin Valley,10/4/2002,277,3.45, ,0, ,208, ,1, ,28.5, ,6.8, ,17.8, ,91, ,27, ,51, ,7.6, ,0.7, ,64.4, ,15.5, 
166,Lodi West,San Joaquin Valley,10/5/2002,278,3.36, ,0, ,204, ,1.2, ,29.3, ,9, ,19.1, ,92, ,29, ,56, ,10.1, ,0.7, ,60.7, ,16.8, 
166,Lodi West,San Joaquin Valley,10/6/2002,279,3.3,R,0, ,202, ,1.3, ,34, ,8.3, ,19.8, ,91, ,23, ,56, ,10.8, ,0.5, ,46.9, ,17.5, 
166,Lodi West,San Joaquin Valley,10/7/2002,280,3.44, ,0, ,204, ,1.3, ,32.4, ,9.4, ,20.6, ,92, ,28, ,54, ,10.9, ,0.6, ,52.2, ,17.4, 
166,Lodi West,San Joaquin Valley,10/8/2002,281,3.34, ,0, ,202, ,1.3, ,32.7, ,8.5, ,20, ,91, ,28, ,55, ,10.8, ,0.6, ,49, ,17.4, 
166,Lodi West,San Joaquin Valley,10/9/2002,282,2.88,R,0, ,167, ,1.2, ,29.4, ,9.5, ,19.3, ,89, ,29, ,55, ,10, ,0.8, ,65.5, ,17.4, 
166,Lodi West,San Joaquin Valley,10/10/2002,283,1.86, ,0, ,180, ,1.4, ,21.8, ,0,Y,16.4, ,89, ,62, ,75, ,12, ,1.6, ,139.7, ,17.5, 
166,Lodi West,San Joaquin Valley,10/11/2002,284,2.3, ,0, ,165, ,1.2, ,25.6, ,8.8, ,14.7, ,96, ,38, ,71, ,9.5, ,0.9, ,77.8, ,17.2, 
166,Lodi West,San Joaquin Valley,10/12/2002,285,2.91, ,0, ,195, ,1, ,27.8, ,5.6, ,15, ,96, ,24, ,61, ,7.4, ,0.6, ,52.6, ,16.7, 
166,Lodi West,San Joaquin Valley,10/13/2002,286,3.01, ,0, ,188, ,1, ,28.2, ,5.7, ,16.3, ,95, ,25, ,56, ,7.6, ,0.7, ,61, ,16.4, 
166,Lodi West,San Joaquin Valley,10/14/2002,287,2.85, ,0, ,176, ,1, ,29.7, ,9.1, ,17.5, ,86, ,22, ,52, ,7.4, ,0.7, ,63.2, ,16.4, 
166,Lodi West,San Joaquin Valley,10/15/2002,288,2.76, ,0, ,181, ,1.1, ,22.1, ,8.7, ,14.7, ,93, ,43, ,68, ,8.9, ,1.5, ,128.6, ,16.4, 
166,Lodi West,San Joaquin Valley,10/16/2002,289,2.48, ,0, ,170, ,1.2, ,20.7, ,10.9, ,14.2, ,87, ,49, ,72, ,9.2, ,1.5, ,129.8, ,16.4, 
166,Lodi West,San Joaquin Valley,10/17/2002,290,2.39, ,0, ,177, ,1.2, ,21, ,4.1, ,12.9, ,96, ,53, ,79, ,9.3, ,1, ,86.6, ,16.2, 
166,Lodi West,San Joaquin Valley,10/18/2002,291,1.82, ,0, ,144, ,1.1, ,20.8, ,5.1, ,12.3, ,97, ,54, ,80, ,9, ,0.7, ,58.7, ,16, 
166,Lodi West,San Joaquin Valley,10/19/2002,292,2.29, ,0, ,168, ,1.2, ,23, ,3.7, ,13.2, ,98, ,47, ,78, ,9.4, ,0.7, ,64, ,15.7, 
166,Lodi West,San Joaquin Valley,10/20/2002,293,2.19, ,0.2, ,158, ,1.2, ,25.1, ,6.3, ,13.9, ,98, ,43, ,78, ,10.2, ,0.6, ,55.9, ,15.8, 
166,Lodi West,San Joaquin Valley,10/21/2002,294,2.5, ,0.1, ,165, ,1.1, ,25.2, ,6.2, ,15.3, ,97, ,32, ,65, ,8.7, ,0.9, ,75.7, ,15.7, 
166,Lodi West,San Joaquin Valley,10/22/2002,295,2.32, ,0, ,166, ,1.2, ,20.4, ,7.6, ,13.5, ,96, ,54, ,78, ,9.7, ,1.4, ,119.1, ,15.8, 
166,Lodi West,San Joaquin Valley,10/23/2002,296,1.68, ,0, ,135, ,1, ,17.6, ,4.3, ,10.5, ,98, ,59, ,83, ,7.6, ,0.9, ,77.6, ,15.5, 
166,Lodi West,San Joaquin Valley,10/24/2002,297,1.41, ,0.2, ,120, ,1, ,16.6,Y,2.5, ,10, ,97, ,57, ,81, ,6.9, ,0.7, ,63.4, ,14.9, 
166,Lodi West,San Joaquin Valley,10/25/2002,298,1.87, ,0, ,142, ,1.1, ,19.7, ,7.2, ,12.8, ,95, ,49, ,75, ,8.4, ,0.7, ,62.8, ,15.1, 
166,Lodi West,San Joaquin Valley,10/26/2002,299,2.01, ,0, ,153, ,1.1, ,21.2, ,5.1, ,12.2, ,96, ,45, ,77, ,8.3, ,0.7, ,64, ,14.9, 
166,Lodi West,San Joaquin Valley,10/27/2002,300,2.21, ,0.1, ,154, ,1, ,23.3, ,3, ,13.2, ,97, ,31, ,65, ,6.8, ,0.8, ,72.7, ,14.8, 
166,Lodi West,San Joaquin Valley,10/28/2002,301,2.17, ,0, ,155, ,1, ,23.5, ,2.7, ,12.5, ,95, ,35, ,67, ,6.5, ,0.7, ,59.8, ,14.7, 
166,Lodi West,San Joaquin Valley,10/29/2002,302,2.05, ,0.1, ,153, ,0.9, ,24.8, ,1.9, ,11.3, ,96, ,19, ,66, ,5.1, ,0.7, ,56.2, ,14.4, 
166,Lodi West,San Joaquin Valley,10/30/2002,303,2.08, ,0, ,150, ,0.7, ,19.9, ,2.2, ,10.5, ,91, ,25, ,57, ,2.4, ,0.9, ,73.5, ,14.1, 
166,Lodi West,San Joaquin Valley,10/31/2002,304,2.18, ,0, ,155, ,0.6, ,20.7, ,-1.3,Y,8.8, ,96, ,21, ,52, ,-0.4, ,0.8, ,70.8, ,13.4, 
166,Lodi West,San Joaquin Valley,11/1/2002,305,2.16, ,0, ,138, ,0.4, ,19.7, ,1.6, ,9.2, ,76, ,17, ,38, ,-4.3, ,0.8, ,72.6, ,12.9, 
166,Lodi West,San Joaquin Valley,11/2/2002,306,1.88, ,0, ,139, ,0.6, ,20.3, ,-2.3, ,7.8, ,90, ,19, ,54, ,-1, ,0.5, ,46.5, ,12.5, 
166,Lodi West,San Joaquin Valley,11/3/2002,307,2.08, ,0, ,146, ,0.6, ,22.6, ,-0.2, ,10, ,89, ,17, ,48, ,-0.5, ,0.6, ,53.6, ,12.5, 
166,Lodi West,San Joaquin Valley,11/4/2002,308,2.03, ,0, ,144, ,0.7, ,20.9, ,1, ,9.6, ,93, ,31, ,59, ,2, ,0.7, ,62.6, ,12.4, 
166,Lodi West,San Joaquin Valley,11/5/2002,309,1.72, ,0, ,131, ,0.8, ,21.3, ,0.1, ,9.1, ,95, ,36, ,72, ,4.4, ,0.6, ,52.4, ,12.4, 
166,Lodi West,San Joaquin Valley,11/6/2002,310,1.44, ,0, ,109, ,1, ,20.9, ,1.6, ,10.7, ,96, ,44, ,75, ,6.5, ,0.6, ,49.5, ,12.4, 
166,Lodi West,San Joaquin Valley,11/7/2002,311,1.11, ,22.5, ,70, ,1.3, ,17.4, ,11, ,14.2, ,94, ,68, ,83, ,11.3, ,3.2,Y,275.4,Y,13.2, 
166,Lodi West,San Joaquin Valley,11/8/2002,312,1.03, ,21.6, ,82, ,1.6,Y,20.6, ,12.3,Y,16, ,98, ,73, ,89,Y,14.3,Y,1.4, ,124, ,14.3, 
166,Lodi West,San Joaquin Valley,11/9/2002,313,1.29, ,0.6, ,103, ,1.3, ,19.4, ,8.2, ,13.4, ,98, ,61, ,83, ,10.5, ,0.9, ,81.8, ,14.5, 
166,Lodi West,San Joaquin Valley,11/10/2002,314,0.25, ,2.5, ,39, ,1.4, ,15.4, ,9.6, ,13, ,97, ,84, ,92, ,11.7, ,1.2, ,100.1, ,14.6, 
166,Lodi West,San Joaquin Valley,11/11/2002,315,1.59, ,0.1, ,129, ,1.2, ,19.3, ,6.1, ,12, ,98, ,62, ,89, ,10.1, ,0.8, ,64.8, ,14.4, 
166,Lodi West,San Joaquin Valley,11/12/2002,316,1.22,R,0.1, ,103, ,1.3, ,20.7, ,8.4, ,13.5, ,98, ,62, ,86, ,11.2, ,0.7, ,57.5, ,14.3, 
166,Lodi West,San Joaquin Valley,11/13/2002,317,1.43, ,0, ,112, ,1.3, ,19.2, ,7.9, ,13.6, ,96, ,61, ,81, ,10.4, ,0.8, ,72.3, ,14.7, 
166,Lodi West,San Joaquin Valley,11/14/2002,318,1.75, ,0.1, ,134, ,1.1, ,21.8, ,6.2, ,12.4, ,97, ,40, ,75, ,8, ,0.7, ,61.3, ,14.2, 
166,Lodi West,San Joaquin Valley,11/15/2002,319,0.73, ,0, ,77, ,1.2, ,17.3, ,7.2, ,11.2, ,98, ,75, ,94, ,10.3, ,0.5, ,47.1, ,14.1, 
166,Lodi West,San Joaquin Valley,11/16/2002,320,1.01, ,0, ,93, ,1.2, ,16.9, ,8.9, ,11.6, ,98, ,71, ,91, ,10.2, ,0.6, ,49.8, ,14.5, 
166,Lodi West,San Joaquin Valley,11/17/2002,321,1.06, ,0.2, ,90, ,1.1, ,18.7, ,5, ,10.8, ,98, ,52, ,85, ,8.4, ,0.9, ,74.3, ,14.3, 
166,Lodi West,San Joaquin Valley,11/18/2002,322,1.06, ,0.1, ,98, ,1, ,18.3, ,5.2, ,9.5, ,97, ,58, ,88, ,7.5, ,0.5, ,47.1, ,13.8, 
